ret_mean,ret_std,n
1.0889466655827906e-05,4.376863659781441e-05,10
1.0879822765175184e-05,4.3771313098895895e-05,10
8.275688750658538e-06,4.35431260656176e-05,10
8.285332642232745e-06,4.354110015148415e-05,10
8.285332642232745e-06,4.354110015148415e-05,10
-1.8415906743673994e-06,2.8827214055110128e-05,10
-6.200548847934417e-06,2.404451174533597e-05,10
-3.2593445512540953e-06,2.266197587422569e-05,10
-6.190990902110727e-06,1.967960282911247e-05,10
-2.545986386870425e-06,8.153531894165454e-06,10
1.842095582493819e-06,1.684812677882876e-05,10
-2.408020484405693e-05,8.435155876727657e-05,10
-2.3993388913789993e-05,8.437953835460891e-05,10
-1.1347210403589437e-05,9.693375084661614e-05,10
-1.599609338889252e-05,9.744253097323018e-05,10
-1.2157212259145123e-05,9.888404545111702e-05,10
-2.4020638098987136e-05,0.00010419852796222967,10
-2.4030281987785785e-05,0.00010419605227524006,10
-1.602393092567933e-05,0.00010920337928312471,10
-8.79991374849176e-06,0.00011086532028774574,10
-1.710385980921991e-05,0.00010958350981979799,10
5.89589411160718e-06,7.013313972946942e-05,10
5.809078181340243e-06,7.014059188898025e-05,10
-1.9260690589861794e-05,6.691508543402762e-05,10
-4.096748158310959e-06,7.654773580202891e-05,10
-5.755673813001572e-06,7.570210462807298e-05,10
6.078820352073411e-06,6.457855666933181e-05,10
6.078820352073411e-06,6.457855666933181e-05,10
1.930717259568393e-06,6.050178667456838e-05,10
-7.531360502344153e-06,6.015657586959072e-05,10
-2.6702166317948974e-06,5.927449531406154e-05,10
2.6197376458148013e-07,5.853017490210972e-05,10
-9.393292710657697e-06,6.605788392722458e-05,10
3.030300211037673e-06,5.233727310602336e-05,10
-7.629457505076154e-06,3.816324384093012e-05,10
-8.505327686592068e-09,5.033867906152585e-05,10
-1.918338256867713e-06,5.069932081004694e-05,10
-1.918338256867713e-06,5.069932081004694e-05,10
-1.4795413969836968e-05,5.540443754154077e-05,10
-8.979181115031931e-06,5.456273317201034e-05,10
-9.92446089421728e-06,5.4289122062919635e-05,10
-1.0233151400140805e-05,5.42351703404662e-05,10
1.1885532725564029e-05,5.992482252606001e-05,10
2.2842712728643467e-05,6.711577227332207e-05,10
3.0066362623126784e-05,6.809130918293668e-05,10
2.0275098861333164e-05,6.417858603269163e-05,10
2.2184931790514284e-05,6.315268650706141e-05,10
2.2184931790514284e-05,6.315268650706141e-05,10
3.1203759533882104e-05,5.0492460191919094e-05,10
3.020050532450691e-05,5.105638037955641e-05,10
3.020050532450691e-05,5.105638037955641e-05,10
3.636290084478855e-05,5.0305668659927206e-05,10
2.2819455869638184e-05,4.133096842660571e-05,10
1.1852629314290652e-05,2.818498326624372e-05,10
-2.3140781783226317e-06,3.075586825305951e-05,10
-2.3140781783226317e-06,3.075586825305951e-05,10
-1.8043260807631967e-05,5.778502927906755e-05,10
-2.765008512525258e-05,6.226414552122278e-05,10
-2.2199907179343282e-05,6.714724417959073e-05,10
-2.62318544777429e-05,6.687607810489587e-05,10
-2.6096807735664916e-05,6.693627178142902e-05,10
-3.194086656717054e-05,6.10153419273955e-05,10
-3.0860839242485835e-05,6.152459059916948e-05,10
-2.0819163878194047e-05,7.404243512216171e-05,10
-1.790778539730864e-05,7.240980008903935e-05,10
-1.7917431013503295e-05,7.240715593957938e-05,10
3.5605394269944134e-06,5.660081715511605e-05,10
1.3167363744615023e-05,4.471731569532849e-05,10
7.717185798705728e-06,4.2379956027539986e-05,10
1.1758778159765005e-05,3.9089294336449105e-05,10
1.1614086355959951e-05,3.913475372951723e-05,10
-1.5031999800352302e-06,5.9899033748291187e-05,10
1.1596512173561724e-05,7.312781747841246e-05,10
-1.769671011424556e-05,9.025940156773618e-05,10
-8.725813104237812e-06,9.204208127031769e-05,10
-1.3086013083940528e-05,9.261881800004152e-05,10
-1.4609467532733511e-05,9.144686925598103e-05,10
-1.4619114004954525e-05,9.1445161981818e-05,10
-2.1188362225399436e-05,9.263019610380328e-05,10
-1.9230877015274928e-06,0.00011490474632442963,10
-5.771541754362452e-06,0.0001154798038364019,10
9.265222383580961e-06,0.0001068155514204752,10
-3.0339187603312112e-06,9.795480851365197e-05,10
1.6217628163184284e-05,7.207713977378987e-05,10
1.1423108540287163e-05,7.132283832878083e-05,10
1.5792954136184534e-05,6.886675575665248e-05,10
2.4887858284916575e-05,7.813188143726443e-05,10
2.8610472484991157e-05,7.769483412232676e-05,10
3.517007699147534e-05,7.135913904553829e-05,10
1.5895157404943737e-05,4.5362332498991905e-05,10
1.1604317443869583e-05,5.254802805445372e-05,10
1.3205080754397081e-05,5.3049637159386436e-05,10
1.24045097447123e-05,5.319702120708459e-05,10
2.7169719284825254e-05,6.784560169483839e-05,10
2.43636829317051e-05,6.965044550045811e-05,10
3.3109890457527766e-05,7.171201482554911e-05,10
2.8506169086028878e-05,6.580699216521671e-05,10
1.6077444928863648e-05,7.50807302134049e-05,10
3.8292992038369e-05,9.88632948781113e-05,10
3.931483449937101e-05,9.847557291266293e-05,10
4.9083280926653926e-05,8.960628896365138e-05,10
4.974669297033163e-05,8.951740907643432e-05,10
4.973705360594716e-05,8.952336606370774e-05,10
4.33870099877498e-05,8.388065382343328e-05,10
4.7532805377004106e-05,8.092962559141293e-05,10
3.7446856764344895e-05,8.168184875858587e-05,10
3.0070099660850504e-05,8.00066745097579e-05,10
4.421228941313693e-05,6.868012176183025e-05,10
2.1042595808506982e-05,3.046794980954603e-05,10
2.002075334750497e-05,3.103734350468108e-05,10
2.7335667343164617e-05,3.789734211791329e-05,10
2.381696738127381e-05,3.802472454759476e-05,10
2.314237485040449e-05,3.855228678105454e-05,10
2.697600737052719e-05,4.640038232970841e-05,10
2.563624833439304e-05,4.702521941057964e-05,10
2.6975989421229583e-05,4.596856771706608e-05,10
2.180112045474525e-05,5.036913282473585e-05,10
1.1045799869924266e-05,5.401781963274244e-05,10
1.2019226916715198e-05,5.36903906795868e-05,10
2.4508567370640223e-05,6.410079248122321e-05,10
1.5554874756640303e-05,6.017106215357423e-05,10
1.1295819085188619e-05,6.233237142371768e-05,10
2.49019009615159e-05,7.202887745242564e-05,10
1.5649505294579313e-05,6.354346357723759e-05,10
2.0389653181407397e-05,6.401261738516474e-05,10
2.0380019191157396e-05,6.401603417906208e-05,10
1.873338813598302e-05,6.587924036984477e-05,10
2.9553951413985315e-05,6.147434268393569e-05,10
2.4052940128616028e-05,6.66469007988894e-05,10
1.1563599674691005e-05,5.659426049757946e-05,10
1.1467256709474238e-05,5.661731284908089e-05,10
1.4955367699154287e-05,5.4410095174077016e-05,10
1.84082692312737e-06,3.6747127151714e-05,10
-1.165210410281059e-06,3.539560203872259e-05,10
-1.3140912287168405e-05,3.734345568751789e-05,10
-1.0857357785276633e-05,3.889569940342688e-05,10
-1.2264668477945939e-05,4.086758430184563e-05,10
-1.7756344494102018e-05,3.3939370294984496e-05,10
-1.2264970046438339e-05,3.1622761084150384e-05,10
-1.2264970046438339e-05,3.1622761084150384e-05,10
-1.5059337552947305e-05,3.1766355894007766e-05,10
-1.5078624026598763e-05,3.175690402641476e-05,10
-1.4885933231645332e-05,3.1851276879036616e-05,10
-1.4885934665997968e-05,3.185127613901831e-05,10
-7.64074468235787e-06,2.4781982639456155e-05,10
-9.914665193999638e-06,2.26349102456875e-05,10
-3.0256135158057696e-06,9.168858172042063e-06,10
-3.0063415304648623e-06,9.176123970182303e-06,10
-3.0063415304648623e-06,9.176123970182303e-06,10
5.4155144384338e-06,2.9150338255674044e-05,10
8.315860997509806e-06,2.667215031261063e-05,10
4.150227840504783e-07,3.875491003293474e-05,10
4.150227840504783e-07,3.875491003293474e-05,10
6.768560822933977e-10,3.8783124453162915e-05,10
-4.6185083654171064e-07,3.8809428160985e-05,10
-1.3990847118006133e-05,5.7642205310181116e-05,10
-1.3981209776925408e-05,5.7644812378675424e-05,10
-1.4010119102414454e-05,5.7636986186601466e-05,10
-1.5041314597219468e-05,5.7450422036390184e-05,10
-2.4552201337413316e-05,4.5904608190882543e-05,10
-2.456184124889349e-05,4.589891162766866e-05,10
-1.9060771093903915e-05,4.1588521155152144e-05,10
-1.907040888359246e-05,4.158362406394006e-05,10
-1.5167184547282276e-05,4.4835113847404276e-05,10
-1.4164957895312914e-05,4.520979153099599e-05,10
5.783510851675722e-07,1.578509905356996e-05,10
5.687137440868461e-07,1.5785455428951884e-05,10
5.783510842349848e-07,1.5785033676531492e-05,10
1.1555225056447683e-05,3.44737160021698e-05,10
1.936077571067507e-05,3.7528263255171084e-05,10
2.2318933130105468e-05,3.6977544639808813e-05,10
2.4834332966883198e-05,3.413572982468714e-05,10
2.4843970756571742e-05,3.412792157105968e-05,10
2.2810037829823492e-05,3.40751865105674e-05,10
3.541282913730459e-05,4.758620742328713e-05,10
4.191534263582319e-05,4.848738042909292e-05,10
4.097128444174869e-05,4.947598421903294e-05,10
4.097128444174869e-05,4.947598421903294e-05,10
3.101597262652467e-05,4.631506867925165e-05,10
2.4299452743592466e-05,4.535033736295471e-05,10
2.137020375373444e-05,4.5927433326941064e-05,10
2.2266104171231316e-05,4.555007998399207e-05,10
2.1370211780036284e-05,4.61211988268085e-05,10
1.9924902291101888e-05,4.658616280167091e-05,10
8.940277040747625e-06,2.5549799748267277e-05,10
1.2234508432129588e-06,8.847516690442305e-06,10
2.1675090372874627e-06,8.051016100808727e-06,10
2.1675090372874627e-06,8.051016100808727e-06,10
1.1164851754774662e-05,2.879369965563112e-05,10
7.552753015593883e-06,3.239087380867005e-05,10
1.1155348893299167e-05,3.345536289468401e-05,10
1.0259448475802291e-05,3.364015996289716e-05,10
1.9140487146418473e-05,3.925687116350649e-05,10
2.1018628518443272e-05,3.8684498671695054e-05,10
1.42762536785912e-05,4.405964163284378e-05,10
1.6973144789200755e-05,4.3913840015526414e-05,10
1.886091765544995e-05,4.3506999482756283e-05,10
1.886091765544995e-05,4.3506999482756283e-05,10
9.651688090628329e-06,3.5883356531812335e-05,10
1.326378682980911e-05,3.241412958891862e-05,10
2.51473931675017e-06,4.074408067992976e-05,10
2.51473931675017e-06,4.074408067992976e-05,10
-5.470406962670982e-06,3.0420114870551575e-05,10
-1.90129259515337e-05,4.5050366266994426e-05,10
-2.3213847034397882e-05,4.955402963454077e-05,10
-1.714380700924556e-05,5.9168993774443114e-05,10
-2.5042662809660054e-05,5.909824509983986e-05,10
-2.5033029084842173e-05,5.9102788616433946e-05,10
-2.482114262358781e-05,5.91974032857591e-05,10
-2.481150889876993e-05,5.920189913988692e-05,10
-1.7684324326061594e-05,5.723162681066452e-05,10
-2.4822914416933185e-05,5.91989689120934e-05,10
-3.359022986494375e-05,6.155934686363303e-05,10
-3.614749207254686e-05,6.577937508548872e-05,10
-2.7371697159883634e-05,6.395761775673423e-05,10
-3.4770227145186626e-05,5.240753437757719e-05,10
-2.8412230356666957e-05,5.2846537438134166e-05,10
-2.8412227618968e-05,5.284653907911014e-05,10
-2.8412230356666957e-05,5.284653744922624e-05,10
-2.8412227618968e-05,5.284653909020221e-05,10
-2.8402593895071603e-05,5.2852282980737626e-05,10
-2.124473088100931e-05,5.120552502753544e-05,10
1.7540156651318915e-05,0.0001092671285610917,10
3.176179647575994e-05,9.440850851845618e-05,10
3.176179647575994e-05,9.440850851845618e-05,10
3.915030861451063e-05,9.57185978087692e-05,10
4.383167692075807e-05,9.492106928857475e-05,10
4.3301899492342864e-05,9.520664306344079e-05,10
4.064339156552021e-05,9.69090789974797e-05,10
4.06433876502299e-05,9.690908081766749e-05,10
4.0633755103924865e-05,9.691357423632261e-05,10
3.00283127846912e-05,0.00010709852877734835,10
1.074070037354602e-08,4.960105839603062e-05,10
1.074070037354602e-08,4.960105839603062e-05,10
1.074070037354602e-08,4.960105839603062e-05,10
-8.746172588836032e-06,3.9028590253633005e-05,10
-1.3774454749437837e-05,3.3413761102451185e-05,10
-1.3254313783539473e-05,3.360199715357938e-05,10
-1.058616939512147e-05,3.347643778464181e-05,10
-6.434100978103263e-06,3.73046116666286e-05,10
-6.32813677035049e-06,3.7326113243513337e-05,10
4.258032625692465e-06,1.3130097114241038e-05,10
1.001866043008892e-05,2.1207051166019408e-05,10
6.078926226327219e-06,2.6318569404584695e-05,10
5.982596411535646e-06,2.6345040952869516e-05,10
5.077095280237032e-06,2.6726369642776225e-05,10
2.6784588617045912e-06,2.8264745849594287e-05,10
2.611025698318059e-06,2.8272649349970556e-05,10
2.611025698318059e-06,2.8272649349970556e-05,10
-1.4543421104296073e-06,2.4743260069346484e-05,10
-1.5603070781522455e-06,2.4734023123475225e-05,10
-1.5506737709558572e-06,2.4734717097985156e-05,10
1.3949405362889688e-05,7.107720805357134e-05,10
7.063604904189447e-06,7.963926238061837e-05,10
1.798664143033424e-05,8.567787950858976e-05,10
2.0855963107413444e-06,0.0001040416547841261,10
7.72087958624823e-06,0.0001039987250438298,10
4.551770648097975e-06,0.00010476301971940352,10
1.4309875606788313e-05,0.00010876025351741233,10
-4.847944116703751e-07,0.00012023481308357166,10
6.133319463308418e-06,0.0001220660381094473,10
6.123686156112029e-06,0.00012206657127821551,10
-1.4202647230954213e-05,9.851430425872498e-05,10
-3.386745195499419e-06,9.281334551527268e-05,10
-1.5128551561682801e-05,8.41406273744833e-05,10
1.5913002443523894e-06,6.475163390298383e-05,10
-1.9439610704385936e-06,6.384340923781389e-05,10
1.273315524685792e-06,6.294435045570393e-05,10
-1.1143429832283225e-05,5.335119489118243e-05,10
6.213618114525588e-06,2.4889943438662827e-05,10
-3.03423734232533e-06,1.5631295300628006e-05,10
1.307215423641539e-05,5.4287173953216635e-05,10
1.3630656680996278e-05,5.427328167222353e-05,10
1.4237430791708139e-05,5.4136508638116256e-05,10
1.5152530446538304e-05,5.377335764943927e-05,10
1.5239224891394621e-05,5.3745352646429264e-05,10
1.5518576835726882e-05,5.364726761981004e-05,10
2.6864202451637454e-05,6.139333899908672e-05,10
2.9503582514212036e-05,5.937425443024265e-05,10
2.6806350751540365e-05,6.012930708014032e-05,10
2.9445725639687393e-05,5.807893954791268e-05,10
1.3339334060946673e-05,3.544638087606557e-05,10
1.183682789178686e-05,3.568913317578582e-05,10
9.121048053106761e-06,3.7186919539953776e-05,10
9.121048053106761e-06,3.7186919539953776e-05,10
9.111417674734223e-06,3.7189556469665505e-05,10
9.140310567512522e-06,3.71816363147794e-05,10
-2.1956799203581844e-06,6.6739570337534446e-06,10
-5.200358685231166e-06,1.1020343780271287e-05,10
-9.429274583361291e-09,2.112936713166954e-05,10
-9.429274583361291e-09,2.112936713166954e-05,10
2.0089976349169091e-10,2.1129393852583326e-05,10
5.412358358103386e-06,2.716993060977762e-05,10
1.051618919539754e-05,2.6401082910922224e-05,10
1.051618919539754e-05,2.6401082910922224e-05,10
1.4945698436341636e-05,2.8084874509283355e-05,10
1.835434180184059e-05,2.8150808629684422e-05,10
1.1970574480257844e-05,3.823266270121014e-05,10
1.796994460908641e-05,3.548126912478141e-05,10
1.7352766676703713e-05,3.488136779613662e-05,10
1.7352766676703713e-05,3.488136779613662e-05,10
1.734313650235686e-05,3.488667427209576e-05,10
1.1940609217420129e-05,3.2688857466216604e-05,10
8.955416735101363e-06,3.2231285357567366e-05,10
8.955416735101363e-06,3.2231285357567366e-05,10
4.535537872529805e-06,2.9800172887808608e-05,10
1.117264127736828e-06,2.7922952415681445e-05,10
7.5202903311311076e-06,1.6250170682763206e-05,10
4.544859302879623e-06,1.433830785924191e-05,10
9.62850343899646e-09,3.0448001253754275e-08,10
9.2148511043888e-16,4.5389198275514864e-08,10
-1.0013643580220054e-06,3.166917424719751e-06,10
-6.11415088830336e-06,1.6126313207933528e-05,10
-1.0880551519198977e-05,2.0554382322062196e-05,10
-8.77167981371274e-06,2.27584368406533e-05,10
-8.77167981371274e-06,2.27584368406533e-05,10
-8.762050465616066e-06,2.2762580607526938e-05,10
-8.78130831621915e-06,2.2754333435944602e-05,10
-8.771678968122476e-06,2.275848247652527e-05,10
-1.1795293979122156e-05,2.3461304817938202e-05,10
-1.1795295114935822e-05,2.346130418863302e-05,10
-1.2142080252297571e-05,2.3457672368518107e-05,10
-5.902610739305647e-06,1.997536642301558e-05,10
-1.1362101084100296e-06,1.3559655344180107e-05,10
-3.2354521533162204e-06,1.1146906851645528e-05,10
-6.913982143408326e-06,1.526830448130429e-05,10
-3.244946180602781e-06,2.0613030948021998e-05,10
-3.235316833438695e-06,2.061468769366773e-05,10
-8.57014797346345e-06,2.5885763280796183e-05,10
-3.890143294860149e-06,2.576374450788902e-05,10
-5.53687588831231e-06,2.6019311830988866e-05,10
1.3522105419827567e-07,2.997652755338688e-05,10
-5.401890222500594e-06,3.268359225512681e-05,10
-5.3729996800089275e-06,3.268902502673188e-05,10
-5.392259518643971e-06,3.268550110817243e-05,10
-1.9352236450331794e-06,3.0768200108761403e-05,10
-5.6138889559353975e-06,2.766701768431693e-05,10
-5.86427416394697e-06,2.762186022485779e-05,10
-1.1842974082076907e-06,2.211693693374127e-05,10
-1.742834408213767e-06,2.1685239103098154e-05,10
-8.647217643042993e-08,2.1050713141022563e-05,10
-4.420049803477433e-06,1.4618315025698505e-05,10
8.672274010024238e-12,4.389964702026542e-06,10
-2.8881870217656314e-08,4.388802706855051e-06,10
-1.925169216265843e-08,4.388743987775347e-06,10
2.215027859797658e-07,4.3204149406715275e-06,10
2.215027859797658e-07,4.3204149406715275e-06,10
4.6225781501485487e-07,4.217525315716118e-06,10
8.668378125298304e-08,4.996897921968839e-06,10
-4.468438764104743e-06,1.1054762891414994e-05,10
-4.478069375279947e-06,1.1050478696132744e-05,10
-4.458808582330498e-06,1.1059129105320715e-05,10
-4.468438764093641e-06,1.1054762899750901e-05,10
5.41256829349468e-06,3.459288717304874e-05,10
5.41256829349468e-06,3.459288717304874e-05,10
5.393307931833568e-06,3.45961698930099e-05,10
1.7051482820940046e-06,3.7109611362717294e-05,10
1.7244084759004963e-06,3.710862247785068e-05,10
2.745207545851169e-06,3.688363064638594e-05,10
6.202477423611352e-06,3.4543053279700894e-05,10
6.202478020889135e-06,3.454305315868856e-05,10
1.0377887782464511e-08,4.0751268031594197e-05,10
1.0377887782464511e-08,4.0751268031594197e-05,10
-8.580127397672665e-06,2.2639486807652777e-05,10
-7.443730054601528e-06,2.3390767050042116e-05,10
-7.443730054601528e-06,2.3390767050042116e-05,10
-3.7363096518250318e-06,2.1024926632934877e-05,10
-3.7459396666550403e-06,2.1022998104840378e-05,10
-3.7459396666550403e-06,2.1022998104840378e-05,10
-3.7459396666550403e-06,2.1022998104840378e-05,10
-3.736309652757619e-06,2.1024877623577348e-05,10
2.44615986824126e-06,5.119456255551893e-06,10
2.44615986824126e-06,5.119456255551893e-06,10
1.1556580961080698e-06,3.587347107754519e-06,10
1.9260753036931533e-08,6.090784901309939e-08,10
3.7192471324942744e-15,9.079605176558193e-08,10
-1.011189530752965e-06,3.1305719342444946e-06,10
-2.6772611947611936e-06,5.815033890239728e-06,10
-1.920662489052205e-08,1.096727743004471e-05,10
-1.0111354063258026e-06,1.140517708780252e-05,10
-3.775080883605675e-06,1.4151378539430982e-05,10
-6.847286380451401e-06,1.6397348503814107e-05,10
